ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
1425560,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425568,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425575,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425585,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425588,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425595,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425603,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*00,GK0,GK111,ABBACCA5AAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
1425609,NL,MITSUBISHI MOTORS,,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION MMC,MITSUBISHI MOTORS CORPORATION,E1*2007/46*1769*01,GK0,GK111,ABBACCB5CAAA,MITSUBISHI,MITSUBISHI ECLIPSE CROSS,M1,,1535,,154,,2670,1550,1550,PETROL,M,1499,120
594169,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594179,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594184,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594192,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594199,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594205,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594212,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594219,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594225,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*14,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594233,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*14,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594240,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*14,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
594246,DK,VW GROUP PC,,SKODA,SKODA AUTO AS,SKODA,e13*2007/46*1169*14,AA,ABCHYA,FM5FM5CF0117MMVR2N1SSK61,Skoda,CITIGO,M1,M1,934,,96,,2407,1412,1408,Petrol,M,999,44
2981447,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981454,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981461,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981467,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2981474,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2981481,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981488,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981494,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981501,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981508,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981666,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981673,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981681,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981689,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981697,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981820,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981828,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981835,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981843,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981849,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2981896,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981901,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981909,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981916,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2981924,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2982219,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982236,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2982243,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2K000,PEUGEOT,308,M1,M1,1275,,95,,2620,1563,1563,Diesel,M,1560,88
2982250,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982257,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982365,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982372,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982379,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982386,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2982393,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*16,L,B,BHZW-C2B000,PEUGEOT,308,M1,M1,1275,,101,,2620,1563,1563,Diesel,M,1560,88
2951410,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951417,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951423,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951431,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951439,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951446,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951453,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951459,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951521,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951529,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951536,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951542,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951546,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951579,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951589,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951596,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951604,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951613,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951637,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951644,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C2B000,PEUGEOT,308,M1,M1,1260,,82,,2620,1563,1563,Diesel,M,1560,88
2951651,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C2B000,PEUGEOT,308,M1,M1,1260,,82,,2620,1563,1563,Diesel,M,1560,88
2951657,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951664,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C2B000,PEUGEOT,308,M1,M1,1260,,82,,2620,1563,1563,Diesel,M,1560,88
2951687,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951695,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951700,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951707,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C2B000,PEUGEOT,308,M1,M1,1260,,82,,2620,1563,1563,Diesel,M,1560,88
2951715,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951739,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951748,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951756,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951764,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951772,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951782,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P81,M69BZ1,HYUNDAI,I 20,M1,M1,1145,,115,,2570,1520,1520,Petrol,M,998,88
2951789,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951797,FR,HYUNDAI,,HYUNDAI ASSAN ,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,e11*2007/46*1600*07,GB,B5P91,M53CX1,HYUNDAI,I 20,M1,M1,1160,,113,,2570,1517,1517,Petrol,M,998,73
2951806,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C2B000,PEUGEOT,308,M1,M1,1260,,82,,2620,1563,1563,Diesel,M,1560,88
2951812,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951818,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951825,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951832,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
2951839,FR,,,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2007/46*0405*12,L,B,BHZH-C26000,PEUGEOT,308,M1,M1,1260,,84,,2620,1563,1563,Diesel,M,1560,88
