,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
6054,BMW,M1,M1,1595,111.0,2810.0,1545.0,1594.0,DIESEL                   ,M,1995.0,140.0
6055,BMW,M1,M1,1650,133.0,2670.0,1561.0,1562.0,DIESEL                   ,M,1995.0,170.0
6056,BMW,M1,M1,1375,123.0,2690.0,1535.0,1569.0,PETROL                   ,M,1499.0,80.0
6057,BMW,M1,M1,1425,108.0,2690.0,1523.0,1555.0,DIESEL                   ,M,1496.0,85.0
6058,BMW,M1,M1,2185,183.0,2933.0,1644.0,1650.0,DIESEL                   ,M,2993.0,230.0
6059,BMW,M1,M1,1775,150.0,2810.0,1543.0,1592.0,DIESEL                   ,M,2993.0,230.0
6060,BMW,M1,M1,1455,116.0,2690.0,1521.0,1556.0,DIESEL                   ,M,1995.0,110.0
6061,MINI,M1,M1,1395,113.0,2670.0,1563.0,1565.0,DIESEL                   ,M,1995.0,110.0
6062,MINI,M1,M1,1225,114.0,2567.0,1501.0,1501.0,PETROL                   ,M,1198.0,75.0
6063,BMW,M1,M1,1545,97.0,2690.0,1523.0,1555.0,DIESEL                   ,M,1496.0,85.0
6064,MINI,M1,M1,1465,137.0,2670.0,1559.0,1561.0,PETROL                   ,M,1998.0,141.0
6065,BMW,M1,M1,1475,124.0,2780.0,1561.0,1562.0,PETROL                   ,M,1499.0,75.0
6066,BMW,M1,M1,1550,163.0,2690.0,1516.0,1534.0,PETROL                   ,M,2998.0,250.0
6067,BMW,M1,M1,1885,152.0,2968.0,1600.0,1665.0,DIESEL                   ,M,2993.0,230.0
6068,BMW,M1,M1,1690,139.0,2810.0,1545.0,1594.0,DIESEL                   ,M,2993.0,190.0
6069,MINI,M1,M1,1350,142.0,2495.0,1485.0,1485.0,PETROL                   ,M,1998.0,141.0
6070,BMW,M1,M1,1825,124.0,2975.0,1605.0,1630.0,DIESEL                   ,M,2993.0,195.0
6071,BMW,M1,M1,1695,124.0,2975.0,1605.0,1630.0,DIESEL                   ,M,1995.0,140.0
6155,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6156,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6157,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6158,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6159,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6160,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6161,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6162,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6163,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6164,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6165,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6166,Skoda,M1,M1,934,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
6167,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6168,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6169,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6170,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6171,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6172,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6173,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6174,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6175,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6176,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6177,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6178,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6179,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6180,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6181,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6182,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6183,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6184,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6185,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6186,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6187,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6188,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6189,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6190,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6191,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6192,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6193,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6194,PEUGEOT,M1,M1,1275,95.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6195,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6196,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6197,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6198,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6199,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6200,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6201,PEUGEOT,M1,M1,1275,101.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6202,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6203,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6204,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6205,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6206,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6207,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6208,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6209,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6210,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6211,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6212,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6213,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6214,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6215,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6216,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6217,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6218,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6219,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6220,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6221,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6222,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6223,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6224,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6225,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6226,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6227,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6228,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6229,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6230,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6231,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6232,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6233,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6234,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6235,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6236,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6237,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6238,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6239,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6240,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6241,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6242,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6243,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6244,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6245,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6246,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6247,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6248,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6249,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6250,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6251,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6252,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6253,HYUNDAI,M1,M1,1160,113.0,2570.0,1517.0,1517.0,Petrol,M,998.0,73.0
6254,HYUNDAI,M1,M1,1145,115.0,2570.0,1520.0,1520.0,Petrol,M,998.0,88.0
6255,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6256,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6257,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6258,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6259,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6260,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6261,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6262,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6263,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6264,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6265,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6266,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6267,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6268,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6269,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6270,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6271,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6272,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6273,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6274,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6275,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6276,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6277,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6278,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6279,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6280,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6281,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6282,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6283,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6284,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6285,HYUNDAI,M1,M1,1140,102.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6286,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6287,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6288,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6289,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6290,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6291,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6292,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6293,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6294,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6295,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6296,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6297,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6298,HYUNDAI,M1,M1,1140,107.0,2570.0,1520.0,1520.0,Petrol,M,998.0,73.0
6299,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6300,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6301,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6302,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6303,PEUGEOT,M1,M1,1260,84.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6304,PEUGEOT,M1,M1,1260,82.0,2620.0,1563.0,1563.0,Diesel,M,1560.0,88.0
6305,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
6306,MERCEDES BENZ,M1,M1,1680,112.0,2939.0,1605.0,1605.0,Diesel,M,1950.0,143.0
6307,MERCEDES BENZ,M1,M1,1800,144.0,2939.0,1605.0,1605.0,Diesel,M,2987.0,190.0
6308,MERCEDES BENZ,M1,M1,1395,126.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
6309,MERCEDES BENZ,M1,M1,1450,107.0,2699.0,1551.0,1551.0,Diesel,M,1461.0,80.0
6310,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
6311,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
6312,MERCEDES BENZ,M1,M1,1425,132.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
6313,MERCEDES BENZ,M1,M1,1800,144.0,2939.0,1605.0,1605.0,Diesel,M,2987.0,190.0
6314,MERCEDES BENZ,M1,M1,1680,112.0,2939.0,1605.0,1605.0,Diesel,M,1950.0,143.0
6315,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
6316,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
6317,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
6318,MERCEDES BENZ,M1,M1,1680,102.0,2939.0,1605.0,1605.0,Diesel,M,1950.0,143.0
6319,MERCEDES BENZ,M1,M1,1395,126.0,2699.0,1555.0,1555.0,Petrol,M,1595.0,75.0
6320,MERCEDES BENZ,M1,M1,1800,144.0,2939.0,1605.0,1605.0,Diesel,M,2987.0,190.0
6321,MERCEDES BENZ,M1,M1,1450,104.0,2699.0,1555.0,1555.0,Diesel,M,1461.0,80.0
6322,MERCEDES BENZ,M1,M1,2010,153.0,3430.0,1670.0,1670.0,Diesel,M,2143.0,120.0
6323,MERCEDES BENZ,M1,M1,1735,119.0,2873.0,1599.0,1599.0,Diesel,M,1950.0,143.0
6504,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6505,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6506,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6507,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6508,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6509,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6510,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6511,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6512,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6513,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6514,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6515,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6516,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6517,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6518,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6519,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6520,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6521,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6522,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6523,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6524,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6525,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6526,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6527,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6528,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6529,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6530,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6531,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6532,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6533,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6534,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6535,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6536,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6537,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6538,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6539,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6540,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6541,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6542,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6543,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6544,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6545,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6546,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6547,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6548,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6549,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6550,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6551,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6552,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6553,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6554,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6555,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6556,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6557,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6558,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6559,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6560,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6561,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6562,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6563,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6564,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6565,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6566,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6567,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6568,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
6569,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6570,TOYOTA,M1,M1,1495,87.0,2640.0,1540.0,1540.0,PETROL,M,1798.0,72.0
6571,TOYOTA,M1,M1,1455,86.0,2640.0,1550.0,1550.0,PETROL,M,1798.0,72.0
